"text","word_scores","compound","pos","neu","neg","but_count"
"justice department under presidents donald trump and joe biden waged a secret legal battle to obtain the email logs of four new york times reporters including a gag order on executives the newspaper reported on friday","{2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0}",-0.026,0.117,0.764,0.119,0
"depending on who you spoke to among those who regarded themselves as being in president cyril ramaphosas inner circle at the end of last year health minister zweli mkhize was either a huge asset or a great threat to the president","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 1.5, 0, 0, 3.1, -2.4, 0, 0, 0}",0.67,0.181,0.751,0.069,0
"three weeks ago high flying businessman iqbal sharma was dancing a seductive tango with his wife tarina at her lavish birthday party in their sandton home","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0}",0.402,0.097,0.903,0,0
"power blackouts are back and we long suffering south africans have to change our work and life schedules to fit eskoms incompetence not so our parliamentarians writes hogarth","{0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, -2.3, 0, 0, 0, 0, 0, 0}",-0.599,0.074,0.737,0.189,0
"hunter who killed a leopard has fallen foul of the law and traditional custom","{0, 0, -3.5, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0}",-0.791,0,0.632,0.368,0
"mineral resources minister gwede mantashe has graduated with a masters in business administration degree","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"zinhle","{0}",0,0,1,0,0
"ntsiki has taken shots at celebrities who have alcohol and hair businesses","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"pieter van zyl was nabbed while towing a m boat which had pure cocaine worth an estimated r m hidden in its hull","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0}",0.226,0.079,0.921,0,0
"at least civilians including children were killed when their vehicle set off a landmine in northern afghanistan local government officials said on sunday accusing taliban insurgents for planting the landmine bombs","{0, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0}",-0.735,0,0.824,0.176,0
"lucas phasha was convicted and sentenced for hacking three of his children to death with an axe and bludgeoning his last born to death with a rock in february","{0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0}",-0.852,0,0.708,0.292,0
"joshua ministries said on sunday the nigerian evangelist has died at the age of a week before his birthday","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.833,0.167,0
"investigators have their eye on two m long persian carpets imported from kashmir in india among many other luxury items","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"sas stop start battle to bring the culprits at the centre of state capture to book kicked into high gear this week with charges laid against a top gupta lieutenant interpol asked to look for the brothers hiding abroad and tens of millions of rands of","{0, -1.2, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0}",-0.743,0.035,0.79,0.175,0
"the death toll from the worst militant attack in burkina faso in recent years has risen to the government said on saturday after armed assailants laid siege overnight to a village in the jihadist plagued northeast","{0, -2.9, 0, 0, 0, -3.1, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.902,0,0.748,0.252,0
"children face from their own parents","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"the saudi led coalition battling yemens houthi movement said it intercepted an armed drone launched on sunday towards the southern saudi arabian city of khamis mushait which the group said was fired at a military airbase","{0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0}",-0.637,0.037,0.821,0.142,0
"show uyajola","{0, 0}",0,0,1,0,0
"galaxy coach dan “dance” malesela has expressed his desire to coach one of the big three teams orlando pirates kaizer chiefs or mamelodi sundowns","{0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.105,0.895,0,0
"this week the special investigating unit siu released an explosive report on corruption in the past financial year when in the face of a global crisis officials deliberately twisted the rules to enable the theft of public funds","{0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.34,0.063,0.841,0.096,0
"eskom is keeping the power on for parliament work yet keeps it switched off for all other work the economy","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"history would have far reaching effects for millions of ordinary south africans","{0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0}",0.202,0.141,0.859,0,0
"season after going fastest in qualifying at the catalunya grand prix on saturday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0}",0.459,0.2,0.8,0,0
"the sharks remained in the hunt for a place in the pro rainbow cup final with a concerted and determined performance beating the lions at ellis park on saturday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, -2, 0, 0, 0, 0, 0, 0, 0}",-0.153,0.074,0.833,0.093,0
"the hawks have bust a gqeberha mother for allegedly trying to sell her five day old twins to “satisfy her drug addiction”","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"pipe dream or not heres what social media users had to say about the prospect of the guptas being arrested","{0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -2.1}",0.026,0.173,0.7,0.128,0
"the cyber crimes bill has been signed into law","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"small but growing number of zimbabweans are going home to help rebuild their country among them is mati nyazema — the woman who wouldnt take no for an answer writes caiphus kgosana","{0, 0, 1.05, 0.45, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.332, 0, 0, 0, 0, 0, 0}",0.812,0.251,0.749,0,1
"fifth seed elina svitolina crashed out of the french open with a third round loss to rd ranked czech barbora krejcikova on saturday as the big names in the women’s draw continued to fall at the claycourt grand slam","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1.6}",-0.226,0.068,0.82,0.112,0
"highly recommend chasing your dreams while you’re still alive’","{0, 1.793, 0, 0, 1.7, 0, 0, 0, 0}",0.67,0.44,0.56,0,0
"leader julius malemas point of order","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"mineral resources minister gwede mantashe has graduated with a masters in business administration degree","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"bulls captain and talismanic springbok no duane vermeulen is a serious injury concern for national coach jacques nienaber ahead of the hugely anticipated british and irish lions series next month","{0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, -0.3, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.649,0,0.811,0.189,0
"an investigation has been launched after police officers at the atteridgeville police station were filmed allegedly ignoring a woman’s plea for help","{0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 1.7}",0.128,0.162,0.734,0.104,0
"football association safa made him a “big offer” to coach bafana bafana","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"loadshedding will be suspended between pm on saturday and pm on sunday eskom announced on saturday evening","{0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.477,0,0.838,0.162,0
"champions mamelodi sundowns ended their near invincible dstv premiership campaign with a flourish by convincingly defeating cape town city at loftus on saturday","{2.4, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 1.6, -1.6, 0, 0, 0, 0, 0, 0, 0}",0.765,0.299,0.617,0.084,0
"in the caf confederation cup next season after the two teams finished the campaign with a dull draw at the orlando stadium in soweto on saturday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.402,0,0.903,0.097,0
"galaxy in their final match at mbombela stadium and end eighth","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"eight effective design and planting ideas from gardening guru jane griffiths","{0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.237,0.763,0,0
"ferrari’s charles leclerc grabbed a surprise pole position for the azerbaijan formula one grand prix on saturday in a qualifying session littered with crashes and four red flag stoppages","{0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.625,0.159,0.841,0,0
"bulls captain and talismanic springbok no duane vermeulen is a serious injury concern for national coach jacques nienaber ahead of the hugely anticipated british and irish lions series next month","{0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, -0.3, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.649,0,0.811,0.189,0
"reported on saturday","{0, 0, 0}",0,0,1,0,0
"ferraris charles leclerc took pole position for the azerbaijan formula one grand prix on saturday in a qualifying session littered with crashes and red flags","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.459,0.111,0.889,0,0
"more than senior citizens have so far received their covid vaccine shots in kwazulu natal","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"according to wiki miss universe is george beanie tunji","{0, 0, 0, -0.6, 0, 0, 0, 0, 0}",-0.153,0,0.833,0.167,0
"the couple are about to become parents for the first time they announced on social media","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"you left many lessons but also painful hearts for a life we will experience no more katlego said","{0, 0, 0, 0, 0, 0, -2.85, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0}",-0.768,0,0.706,0.294,1
"social development minister lindiwe zulu has admitted that terminating relief programmes including the r covid social relief of distress srd grant will increase hunger exacerbate social and political stress and slow down economic recovery","{0, 0, 0, 0, 0, 0, 0.4, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 2.1, 0, -2.4, 0, 1.5, 0, 1.3, -1, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0}",0.494,0.266,0.558,0.176,0
"over of the law firms reported to the legal practice council lpc for allegedly not repaying duplicate payments made into their trust accounts by the road accident fund raf have not yet paid back the money","{0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.178,0.117,0.807,0.076,0
"proteas spinner tabraiz shamsi has admitted that playing second fiddle to legendary imran tahir in the limited overs sides was not easy","{0, 0, 0, 0, 0, 0.4, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, -1.406}",-0.275,0.125,0.706,0.169,0
"alphatauris pierre gasly was surprisingly fastest in final practice for the azerbaijan grand prix on saturday as red bulls formula one championship leader max verstappen crashed into the barriers","{0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0}",0.796,0.238,0.762,0,0
"mamkhize is a doting grandmother","{0, 0, 0, 0, 0}",0,0,1,0,0
"united airlines said on thursday would buy ultra fast jets from denver based aerospace company boom supersonic bringing back supersonic passenger travel which died out with the retirement of the anglo french concorde in","{1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.202,0.073,0.833,0.094,0
"businessman whose helicopter crashed into the vaal dam was able to escape from the wreckage but died after his aircraft sank in m of water","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.35, 0, 0, 0, 0, -3.9, 0, 0, 0, 0, 0, 0, 0, 0}",-0.676,0.046,0.786,0.168,1
"when paramedics in gauteng want to monster their shift they know which energy drink to glug","{0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0}",0.34,0.195,0.805,0,0
"president donald trump from its platform until at least january and announced changes to how it will treat rule breaking world leaders in the future","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0}",0.402,0.101,0.899,0,0
"",,,,,,
"helicopter pilot stewart graham was living the dream in sa and had been engaged for only four months when he took off on his final flight","{0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.572,0.164,0.836,0,0
"the video shows a brown bear walking on a brick backyard wall with two cubs when several dogs run out of the residence and bark at the bear","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"the artist behind the zozibini tunzi doll has since apologised for causing a stir","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0}",0.103,0.097,0.903,0,0
"having gone as low as at the beginning of february sas latest covid reproduction number is now","{0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0}",-0.202,0.071,0.815,0.114,0
"australias second most populous state victoria on saturday reported a small increase in locally acquired covid cases as authorities hunted for the source of a highly infectious variant that has been detected in a new cluster","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.318,0.062,0.938,0,0
"bus veered off the roadway and rolled down an embankment in northern kwazulu natal on saturday morning leaving one person dead and injured","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.3, 0, -1.7}",-0.791,0,0.75,0.25,0
"the oriental floral scent is an incarnation of the true jimmy choo woman glam confident playful and joyful","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 2.2, 1.9, 0, 2.9}",0.915,0.478,0.522,0,0
"and into lesotho","{0, 0, 0}",0,0,1,0,0
"the huawei band supports sports modes including everyday sports such as running walking cycling and swimming as well as the elliptical and rowing machine","{0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0}",0.557,0.173,0.827,0,0
"manyama sold gavin hunt why didnt he play like this the entire season asked one user","{0, 0, 0, 0, 0, 0, 0, -1.036, -1.11, 0, 0, 0, 0, 0, 0, 0}",-0.485,0,0.772,0.228,0
"nigeria said on friday it had indefinitely suspended twitters activities two days after the social media giant removed a post from president muhammadu buhari that threatened to punish regional secessionists","{0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, -2.4, 0, 0}",-0.859,0,0.74,0.26,0
"the social development department in limpopo has raised concerns over the number of new covid infections at two private old age homes in the waterberg district","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.049,0.951,0,0
"the social development department in limpopo has raised concerns over the number of new covid infections at two private old age homes in the waterberg district","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.049,0.951,0,0
"zodwa wabantu is expanding her horizons with her latest business venture","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"some coaches just flex differently","{0, 0, 0, 0, 0}",0,0,1,0,0
"for their criticism of president cyril ramaphosas leadership describing the two parties as two opportunistic tendencies trying to tear our nation apart","{0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, -0.1, 0, 0, 0, 0, 0, 0, 0}",-0.077,0.105,0.739,0.156,0
"is a gift that keeps on giving as parliament’s register of members’ interests is released","{0, 0, 1.9, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 1, 0, 0}",0.743,0.378,0.622,0,0
"the artist behind the zozibini tunzi doll has since apologised for causing a stir","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0}",0.103,0.097,0.903,0,0
"zimbabwes government said on friday citizens should not panic because it had enough covid vaccines for those needing a second shot after some centres ran out of doses this week and turned people away","{0, 0, 0, 0, 0, 0, 0, 0, 1.702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.076,0.924,0,0
"russian president vladimir putin on friday signed legislation that bars members of extremist organisations from running for office a move allies of jailed kremlin critic alexei navalny say aims to sideline them from parliamentary election this year","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.649,0,0.868,0.132,0
"nine year old asiatic lion has died from the coronavirus in a state run zoo on the outskirts of the south indian city of chennai the zoo said on friday","{0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.89,0.11,0
"the singapore formula one grand prix has been cancelled for the second year in a row due to the covid pandemic two well placed sources told reuters on friday","{0, 0, 0, 0, 2, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0}",0.477,0.154,0.785,0.06,0
"russian player yana sizikova has been arrested at the french open and placed in custody over match fixing allegations related to last year’s tournament two sources with direct knowledge of the matter told reuters on friday","{0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0}",-0.459,0.029,0.89,0.081,0
"third seed aryna sabalenka crashed out of the french open with an error filled third round defeat to experienced russian anastasia pavlyuchenkova on friday leaving the women’s draw without its top three seeds at the claycourt grand slam","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.592, 0, 0, 0, 0, 0, 2, -1.6}",-0.709,0.065,0.719,0.216,0
"red bull’s sergio perez was fastest in azerbaijan grand prix practice on friday with formula one championship leading teammate max verstappen close behind while mercedes failed to make even the top","{0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0.8}",0.527,0.203,0.711,0.087,0
"company and its director accused of giving expired food to the military during the lockdown have been cleared of any wrongdoing after the charges were withdrawn","{0, 0, 0, 0, -1.2, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, -1.1, 0, 0}",-0.128,0.126,0.731,0.143,0
"presenter juliet mcguire as she tests the all new hyundai santa fe","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"under coach david notoane has named his man squad for a two match series against egypt u in cairo","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"france said on thursday it was suspending its joint military operations with local troops in mali as part of efforts to pressure the military junta there to restore a civilian led government","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0}",0,0.064,0.872,0.064,0
"the question is do you want big xhosa or sos","{0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0}",0.077,0.126,0.874,0,0
"egypt has sent a convoy of engineers and building equipment to gaza after orders from president abdel fattah al sisi to begin reconstruction in the enclave after recent israeli palestinian fighting egyptian state television reported on friday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0}",-0.361,0,0.935,0.065,0
